NAME,FPl,Layer,SubLayer,PosX,PosY,PosZ,TUCal,TUOff,TUSlw,QUCal,QUPed,TDCal,TDOff,TDSlw,QDCal,QDPed,DTCal,DTOff,TAveOff,tu_geo,tu_ch,qu_geo,qu_ch,td_geo,td_ch,qd_geo,qd_ch,Ignore
V104,13,1,0,-90.2,0,1085.7,0.0686957,0,40,0.0382941049,275.95,0.0682201,0,40,0.0414096508,105.003,7.15547,0.585473,0,19,3,29,3,19,19,29,19,0
V105,13,1,0,-59.2,0,1084.2,0.0681851,0,40,0.0401931845,282.699,0.0688726,0,40,0.0418049714,183.91,7.08104,28.4331,0,19,4,29,4,19,20,29,20,0
V106,13,1,0,-28.2,0,1085.7,0.0691214,0,40,0.0389945033,243.903,0.067987,0,40,0.0393339658,131.389,7.24952,10.8858,0,19,5,29,5,19,21,29,15,0
V107,13,1,0,2.8,0,1084.2,0.0690196,0,40,0.0402776256,108.073,0.0672294,0,40,0.0450677007,228.476,7.07779,-0.567442,0,19,6,29,6,19,22,29,30,0
V108,13,1,0,33.8,0,1085.7,0.0685809,0,40,0.0394276369,161.705,0.067923,0,40,0.041652713,178.784,7.11402,8.56256,0,19,7,29,7,19,23,29,23,0
V109,13,1,0,64.8,0,1084.2,0.0697587,0,40,0.0393395364,300.686,0.0671732,0,40,0.0418319727,277.138,7.21571,36.0058,0,19,8,29,8,19,24,29,24,0
V110,13,1,0,95.8,0,1085.7,0.0682379,0,40,0.0418960475,155.502,0.0686304,0,40,0.037716322,156.411,7.1328,10.7806,0,19,9,29,9,19,25,29,25,0
V111,13,1,0,126.8,0,1084.2,0.0679284,0,40,0.0401273159,136.674,0.0684831,0,40,0.0366339013,347.822,7.15133,8.34665,0,19,10,29,10,19,26,29,31,0
V112,13,1,0,157.8,0,1085.7,0.068308,0,40,0.0384138462,140.553,0.0678401,0,40,0.0407942144,126.62,7.11316,30.6561,0,19,11,29,11,19,27,29,27,0
V201,13,2,0,-183.2,0,1168.8,0.0676531,0,40,0.041676947,289.482,0.0681506,0,40,0.0402910626,254.27,7.07466,-4.59443,0,20,0,30,0,20,16,30,16,0
V202,13,2,0,-152.2,0,1170.3,0.0679218,0,40,0.0421541087,307.614,0.0685319,0,40,0.0436854438,281.294,7.09006,29.1936,0,20,1,30,1,20,17,30,17,0
V203,13,2,0,-121.2,0,1168.8,0.0692946,0,40,0.0421119301,255.639,0.0695072,0,40,0.0430308152,274.632,7.02945,-4.20842,0,20,2,30,2,20,18,30,18,0
V204,13,2,0,-90.2,0,1170.3,0.0683667,0,40,0.0436350435,152.841,0.0694364,0,40,0.042347975,225.86,7.07743,-13.1756,0,20,3,30,3,20,19,30,19,0
V205,13,2,0,-59.2,0,1168.8,0.0669698,0,40,0.0403367636,82.2309,0.0676088,0,40,0.0421090929,327.179,7.03385,-12.1867,0,20,4,30,4,20,20,30,20,0
V206,13,2,0,-28.2,0,1170.3,0.0680596,0,40,0.0465694173,170.288,0.068319,0,40,0.0429242764,139.625,7.00377,9.77471,0,20,5,30,5,20,21,30,21,0
V207,13,2,0,2.8,0,1168.8,0.0694253,0,40,0.0427228466,213.189,0.068432,0,40,0.04382797,261.262,7.00517,0.685859,0,20,6,30,6,20,22,30,22,0
V208,13,2,0,33.8,0,1170.3,0.0678817,0,40,0.0422716444,208.069,0.0719135,0,40,0.0426861543,261.842,6.96197,8.72274,0,20,7,30,7,20,23,30,23,0
